id,image_path,letter_label
1952,handwriting_letters/images/j_1951.png,j
1953,handwriting_letters/images/q_1952.png,q
1954,handwriting_letters/images/z_1953.png,z
1955,handwriting_letters/images/t_1954.png,t
1956,handwriting_letters/images/u_1955.png,u
1957,handwriting_letters/images/y_1956.png,y
1958,handwriting_letters/images/l_1957.png,l
1959,handwriting_letters/images/f_1958.png,f
1960,handwriting_letters/images/y_1959.png,y
1961,handwriting_letters/images/w_1960.png,w
1962,handwriting_letters/images/n_1961.png,n
1963,handwriting_letters/images/x_1962.png,x
1964,handwriting_letters/images/n_1963.png,n
1965,handwriting_letters/images/s_1964.png,s
1966,handwriting_letters/images/l_1965.png,l
1967,handwriting_letters/images/l_1966.png,l
1968,handwriting_letters/images/y_1967.png,y
1969,handwriting_letters/images/r_1968.png,r
1970,handwriting_letters/images/m_1969.png,m
1971,handwriting_letters/images/d_1970.png,d
1972,handwriting_letters/images/r_1971.png,r
1973,handwriting_letters/images/o_1972.png,o
1974,handwriting_letters/images/l_1973.png,l
1975,handwriting_letters/images/l_1974.png,l
1976,handwriting_letters/images/k_1975.png,k
1977,handwriting_letters/images/o_1976.png,o
1978,handwriting_letters/images/o_1977.png,o
1979,handwriting_letters/images/j_1978.png,j
1980,handwriting_letters/images/o_1979.png,o
1981,handwriting_letters/images/r_1980.png,r
1982,handwriting_letters/images/f_1981.png,f
1983,handwriting_letters/images/z_1982.png,z
1984,handwriting_letters/images/l_1983.png,l
1985,handwriting_letters/images/d_1984.png,d
1986,handwriting_letters/images/d_1985.png,d
1987,handwriting_letters/images/w_1986.png,w
1988,handwriting_letters/images/s_1987.png,s
1989,handwriting_letters/images/d_1988.png,d
1990,handwriting_letters/images/j_1989.png,j
1991,handwriting_letters/images/p_1990.png,p
1992,handwriting_letters/images/m_1991.png,m
1993,handwriting_letters/images/a_1992.png,a
1994,handwriting_letters/images/q_1993.png,q
1995,handwriting_letters/images/q_1994.png,q
1996,handwriting_letters/images/q_1995.png,q
1997,handwriting_letters/images/k_1996.png,k
1998,handwriting_letters/images/a_1997.png,a
1999,handwriting_letters/images/f_1998.png,f
2000,handwriting_letters/images/f_1999.png,f
